Date,HW_Forecast
2025-02-24,-0.0016159242247893286
2025-02-25,-0.00011024563731752772
2025-02-26,-0.0008053208802430184
2025-02-27,-0.001082639669477472
2025-02-28,-0.0007550544891523142
2025-03-01,-0.001627798920665336
2025-03-02,7.138925005073689e-10
2025-03-03,-0.0016159242247893286
2025-03-04,-0.00011024563731752772
2025-03-05,-0.0008053208802430184
2025-03-06,-0.001082639669477472
2025-03-07,-0.0007550544891523142
2025-03-08,-0.001627798920665336
2025-03-09,7.138925005073689e-10
2025-03-10,-0.0016159242247893286
2025-03-11,-0.00011024563731752772
2025-03-12,-0.0008053208802430184
2025-03-13,-0.001082639669477472
2025-03-14,-0.0007550544891523142
2025-03-15,-0.001627798920665336
2025-03-16,7.138925005073689e-10
2025-03-17,-0.0016159242247893286
2025-03-18,-0.00011024563731752772
2025-03-19,-0.0008053208802430184
2025-03-20,-0.001082639669477472
2025-03-21,-0.0007550544891523142
2025-03-22,-0.001627798920665336
2025-03-23,7.138925005073689e-10
2025-03-24,-0.0016159242247893286
2025-03-25,-0.00011024563731752772
