Date,LSTM_Forecast
2025-02-24,-1.4764389
2025-02-25,-1.9357831
2025-02-26,-2.696574
2025-02-27,-3.6555269
2025-02-28,-4.7531033
2025-03-01,-5.9569592
2025-03-02,-7.249083
2025-03-03,-8.618254
2025-03-04,-10.056382
2025-03-05,-11.557083
2025-03-06,-13.115223
2025-03-07,-14.726802
2025-03-08,-16.38886
2025-03-09,-18.09936
2025-03-10,-19.857065
2025-03-11,-21.635551
2025-03-12,-23.455677
2025-03-13,-25.310667
2025-03-14,-27.197094
2025-03-15,-29.11313
2025-03-16,-31.05758
2025-03-17,-33.02951
2025-03-18,-35.02815
2025-03-19,-37.052773
2025-03-20,-39.102783
2025-03-21,-41.177624
2025-03-22,-43.276817
2025-03-23,-45.399895
2025-03-24,-47.546444
2025-03-25,-49.715984
