Date,LSTM_Forecast
2025-02-24,2.484063
2025-02-25,3.3248413
2025-02-26,4.560752
2025-02-27,5.9909654
2025-02-28,7.520847
2025-03-01,9.101284
2025-03-02,10.702983
2025-03-03,12.306167
2025-03-04,13.896535
2025-03-05,15.463629
2025-03-06,16.99994
2025-03-07,18.500355
2025-03-08,19.961607
2025-03-09,21.381813
2025-03-10,22.760063
2025-03-11,24.083075
2025-03-12,25.361496
2025-03-13,26.592983
2025-03-14,27.777418
2025-03-15,28.915445
2025-03-16,30.008066
2025-03-17,31.05645
2025-03-18,32.061867
2025-03-19,33.025684
2025-03-20,33.949284
2025-03-21,34.834084
2025-03-22,35.681496
2025-03-23,36.492924
2025-03-24,37.269745
2025-03-25,38.013275
