Date,LSTM_Forecast
2025-02-24,-17.562672
2025-02-25,-21.687174
2025-02-26,-28.718637
2025-02-27,-37.905815
2025-02-28,-48.853935
2025-03-01,-61.382915
2025-03-02,-75.431305
2025-03-03,-90.999016
2025-03-04,-108.11429
2025-03-05,-126.81924
2025-03-06,-147.1625
2025-03-07,-169.19762
2025-03-08,-192.98282
2025-03-09,-218.58183
2025-03-10,-246.06499
2025-03-11,-275.63525
2025-03-12,-307.11145
2025-03-13,-340.6223
2025-03-14,-376.25314
2025-03-15,-414.07263
2025-03-16,-454.14554
2025-03-17,-496.53864
2025-03-18,-541.321
2025-03-19,-588.56555
2025-03-20,-638.34814
2025-03-21,-690.74927
2025-03-22,-745.8531
2025-03-23,-803.7476
2025-03-24,-864.52765
2025-03-25,-928.29193
