Date,HW_Forecast
2025-02-24,-9.326148694492346e-05
2025-02-25,2.326621585078292e-05
2025-02-26,6.099853172093967e-05
2025-02-27,-4.398774030331135e-05
2025-02-28,-6.14325337630991e-05
2025-03-01,7.580294009820388e-05
2025-03-02,-1.1295836600886799e-12
2025-03-03,-9.326148694492346e-05
2025-03-04,2.326621585078292e-05
2025-03-05,6.099853172093967e-05
2025-03-06,-4.398774030331135e-05
2025-03-07,-6.14325337630991e-05
2025-03-08,7.580294009820388e-05
2025-03-09,-1.1295836600886799e-12
2025-03-10,-9.326148694492346e-05
2025-03-11,2.326621585078292e-05
2025-03-12,6.099853172093967e-05
2025-03-13,-4.398774030331135e-05
2025-03-14,-6.14325337630991e-05
2025-03-15,7.580294009820388e-05
2025-03-16,-1.1295836600886799e-12
2025-03-17,-9.326148694492346e-05
2025-03-18,2.326621585078292e-05
2025-03-19,6.099853172093967e-05
2025-03-20,-4.398774030331135e-05
2025-03-21,-6.14325337630991e-05
2025-03-22,7.580294009820388e-05
2025-03-23,-1.1295836600886799e-12
2025-03-24,-9.326148694492346e-05
2025-03-25,2.326621585078292e-05
