Date,LSTM_Forecast
2025-02-24,6.4370804
2025-02-25,7.9044533
2025-02-26,10.121634
2025-02-27,12.823118
2025-02-28,15.909982
2025-03-01,19.343513
2025-03-02,23.10666
2025-03-03,27.190157
2025-03-04,31.594194
2025-03-05,36.30623
2025-03-06,41.321747
2025-03-07,46.635902
2025-03-08,52.243683
2025-03-09,58.139896
2025-03-10,64.31924
2025-03-11,70.92198
2025-03-12,77.82481
2025-03-13,85.052315
2025-03-14,92.61516
2025-03-15,100.51998
2025-03-16,108.772285
2025-03-17,117.377045
2025-03-18,126.33887
2025-03-19,135.66196
2025-03-20,145.3497
2025-03-21,155.40463
2025-03-22,165.8283
2025-03-23,176.62096
2025-03-24,187.78146
2025-03-25,199.30713
