Date,HW_Forecast
2025-02-24,-8.685520318229883e-06
2025-02-25,-8.59081735456364e-06
2025-02-26,-8.64841786703174e-06
2025-02-27,1.725588086784214e-05
2025-02-28,1.7332586078627645e-05
2025-03-01,8.709549241060809e-06
2025-03-02,-1.2978240173083105e-13
2025-03-03,-8.685520318229883e-06
2025-03-04,-8.59081735456364e-06
2025-03-05,-8.64841786703174e-06
2025-03-06,1.725588086784214e-05
2025-03-07,1.7332586078627645e-05
2025-03-08,8.709549241060809e-06
2025-03-09,-1.2978240173083105e-13
2025-03-10,-8.685520318229883e-06
2025-03-11,-8.59081735456364e-06
2025-03-12,-8.64841786703174e-06
2025-03-13,1.725588086784214e-05
2025-03-14,1.7332586078627645e-05
2025-03-15,8.709549241060809e-06
2025-03-16,-1.2978240173083105e-13
2025-03-17,-8.685520318229883e-06
2025-03-18,-8.59081735456364e-06
2025-03-19,-8.64841786703174e-06
2025-03-20,1.725588086784214e-05
2025-03-21,1.7332586078627645e-05
2025-03-22,8.709549241060809e-06
2025-03-23,-1.2978240173083105e-13
2025-03-24,-8.685520318229883e-06
2025-03-25,-8.59081735456364e-06
