Date,HW_Forecast
2025-02-24,6.287116501606867e-05
2025-02-25,2.7386842334637186e-05
2025-02-26,2.623210661772725e-05
2025-02-27,2.921570858329491e-05
2025-02-28,3.052588227746389e-05
2025-03-01,3.0407988796877854e-05
2025-03-02,-1.528067071295752e-07
2025-03-03,6.287116501606867e-05
2025-03-04,2.7386842334637186e-05
2025-03-05,2.623210661772725e-05
2025-03-06,2.921570858329491e-05
2025-03-07,3.052588227746389e-05
2025-03-08,3.0407988796877854e-05
2025-03-09,-1.528067071295752e-07
2025-03-10,6.287116501606867e-05
2025-03-11,2.7386842334637186e-05
2025-03-12,2.623210661772725e-05
2025-03-13,2.921570858329491e-05
2025-03-14,3.052588227746389e-05
2025-03-15,3.0407988796877854e-05
2025-03-16,-1.528067071295752e-07
2025-03-17,6.287116501606867e-05
2025-03-18,2.7386842334637186e-05
2025-03-19,2.623210661772725e-05
2025-03-20,2.921570858329491e-05
2025-03-21,3.052588227746389e-05
2025-03-22,3.0407988796877854e-05
2025-03-23,-1.528067071295752e-07
2025-03-24,6.287116501606867e-05
2025-03-25,2.7386842334637186e-05
