Date,HW_Forecast
2025-02-24,-6.018357470627214e-05
2025-02-25,-2.46998758707351e-05
2025-02-26,-0.0008270854260177397
2025-02-27,0.0008728372090467743
2025-02-28,4.055606127592376e-05
2025-03-01,3.2754884837838815e-05
2025-03-02,-1.6488895427815319e-07
2025-03-03,-6.018357470627214e-05
2025-03-04,-2.46998758707351e-05
2025-03-05,-0.0008270854260177397
2025-03-06,0.0008728372090467743
2025-03-07,4.055606127592376e-05
2025-03-08,3.2754884837838815e-05
2025-03-09,-1.6488895427815319e-07
2025-03-10,-6.018357470627214e-05
2025-03-11,-2.46998758707351e-05
2025-03-12,-0.0008270854260177397
2025-03-13,0.0008728372090467743
2025-03-14,4.055606127592376e-05
2025-03-15,3.2754884837838815e-05
2025-03-16,-1.6488895427815319e-07
2025-03-17,-6.018357470627214e-05
2025-03-18,-2.46998758707351e-05
2025-03-19,-0.0008270854260177397
2025-03-20,0.0008728372090467743
2025-03-21,4.055606127592376e-05
2025-03-22,3.2754884837838815e-05
2025-03-23,-1.6488895427815319e-07
2025-03-24,-6.018357470627214e-05
2025-03-25,-2.46998758707351e-05
