Date,LSTM_Forecast
2025-02-24,141.05783
2025-02-25,190.77492
2025-02-26,258.74258
2025-02-27,333.68948
2025-02-28,410.2534
2025-03-01,484.95627
2025-03-02,555.091
2025-03-03,618.4609
2025-03-04,673.359
2025-03-05,718.6029
2025-03-06,753.5639
2025-03-07,778.1671
2025-03-08,792.8575
2025-03-09,798.5277
2025-03-10,796.41833
2025-03-11,786.84076
2025-03-12,771.9492
2025-03-13,753.11
2025-03-14,731.7262
2025-03-15,709.10626
2025-03-16,686.3993
2025-03-17,664.5646
2025-03-18,644.3585
2025-03-19,626.3375
2025-03-20,610.87146
2025-03-21,598.1614
2025-03-22,588.2637
2025-03-23,581.1126
2025-03-24,576.5462
2025-03-25,574.32733
