Date,LSTM_Forecast
2025-02-24,-0.24848546
2025-02-25,-0.32708973
2025-02-26,-0.45686778
2025-02-27,-0.6229958
2025-02-28,-0.8181725
2025-03-01,-1.0390979
2025-03-02,-1.284358
2025-03-03,-1.5533277
2025-03-04,-1.8456863
2025-03-05,-2.1612551
2025-03-06,-2.4999652
2025-03-07,-2.861871
2025-03-08,-3.2471814
2025-03-09,-3.6562655
2025-03-10,-4.089666
2025-03-11,-4.5431967
2025-03-12,-5.019981
2025-03-13,-5.51953
2025-03-14,-6.0416183
2025-03-15,-6.586154
2025-03-16,-7.153135
2025-03-17,-7.7425985
2025-03-18,-8.354644
2025-03-19,-8.989405
2025-03-20,-9.647073
2025-03-21,-10.327891
2025-03-22,-11.032158
2025-03-23,-11.760237
2025-03-24,-12.512543
2025-03-25,-13.289568
