Date,LSTM_Forecast
2025-02-24,2.921154
2025-02-25,3.5058591
2025-02-26,4.4407063
2025-02-27,5.5867662
2025-02-28,6.8648653
2025-03-01,8.23098
2025-03-02,9.660802
2025-03-03,11.140711
2025-03-04,12.662817
2025-03-05,14.222461
2025-03-06,15.816922
2025-03-07,17.444872
2025-03-08,19.106018
2025-03-09,20.800934
2025-03-10,22.53086
2025-03-11,24.290195
2025-03-12,26.073303
2025-03-13,27.882124
2025-03-14,29.71667
2025-03-15,31.57632
2025-03-16,33.46032
2025-03-17,35.367977
2025-03-18,37.298733
2025-03-19,39.252068
2025-03-20,41.227585
2025-03-21,43.224915
2025-03-22,45.243717
2025-03-23,47.283672
2025-03-24,49.34445
2025-03-25,51.42572
