,predicted_mean
2025-02-24,-1.63e-322
2025-02-25,-1.8e-322
2025-02-26,-1.83e-322
2025-02-27,-1.93e-322
2025-02-28,-2.03e-322
2025-03-01,-2.03e-322
2025-03-02,-2.03e-322
2025-03-03,-2.03e-322
2025-03-04,-2.03e-322
2025-03-05,-2.03e-322
2025-03-06,-2.03e-322
2025-03-07,-2.03e-322
2025-03-08,-2.03e-322
2025-03-09,-2.03e-322
2025-03-10,-2.03e-322
2025-03-11,-2.03e-322
2025-03-12,-2.03e-322
2025-03-13,-2.03e-322
2025-03-14,-2.03e-322
2025-03-15,-2.03e-322
2025-03-16,-2.03e-322
2025-03-17,-2.03e-322
2025-03-18,-2.03e-322
2025-03-19,-2.03e-322
2025-03-20,-2.03e-322
2025-03-21,-2.03e-322
2025-03-22,-2.03e-322
2025-03-23,-2.03e-322
2025-03-24,-2.03e-322
2025-03-25,-2.03e-322
