Date,HW_Forecast
2025-02-24,-0.019329612041124298
2025-02-25,-0.030357148639751086
2025-02-26,-0.01092967675568206
2025-02-27,-0.005092735736998054
2025-02-28,-0.014619741409459661
2025-03-01,-0.020130475325834642
2025-03-02,0.00010102131627156598
2025-03-03,-0.019329612041124298
2025-03-04,-0.030357148639751086
2025-03-05,-0.01092967675568206
2025-03-06,-0.005092735736998054
2025-03-07,-0.014619741409459661
2025-03-08,-0.020130475325834642
2025-03-09,0.00010102131627156598
2025-03-10,-0.019329612041124298
2025-03-11,-0.030357148639751086
2025-03-12,-0.01092967675568206
2025-03-13,-0.005092735736998054
2025-03-14,-0.014619741409459661
2025-03-15,-0.020130475325834642
2025-03-16,0.00010102131627156598
2025-03-17,-0.019329612041124298
2025-03-18,-0.030357148639751086
2025-03-19,-0.01092967675568206
2025-03-20,-0.005092735736998054
2025-03-21,-0.014619741409459661
2025-03-22,-0.020130475325834642
2025-03-23,0.00010102131627156598
2025-03-24,-0.019329612041124298
2025-03-25,-0.030357148639751086
