Date,LSTM_Forecast
2025-02-24,-0.23935361
2025-02-25,-0.3026263
2025-02-26,-0.40344796
2025-02-27,-0.52818215
2025-02-28,-0.67004144
2025-03-01,-0.8259113
2025-03-02,-0.99451435
2025-03-03,-1.1754537
2025-03-04,-1.3687744
2025-03-05,-1.5747695
2025-03-06,-1.7939
2025-03-07,-2.026769
2025-03-08,-2.2741039
2025-03-09,-2.53675
2025-03-10,-2.8156552
2025-03-11,-3.110001
2025-03-12,-3.421587
2025-03-13,-3.7512379
2025-03-14,-4.0998387
2025-03-15,-4.4683514
2025-03-16,-4.857815
2025-03-17,-5.2693415
2025-03-18,-5.7041135
2025-03-19,-6.1633873
2025-03-20,-6.648489
2025-03-21,-7.160823
2025-03-22,-7.7018714
2025-03-23,-8.273188
2025-03-24,-8.876417
2025-03-25,-9.513281
