,predicted_mean
2025-02-24,4.2613e-319
2025-02-25,7.36355e-319
2025-02-26,8.8976e-319
2025-02-27,1.064208e-318
2025-02-28,1.044573e-318
2025-03-01,1.16719e-318
2025-03-02,1.17242e-318
2025-03-03,1.19171e-318
2025-03-04,1.19073e-318
2025-03-05,1.214137e-318
2025-03-06,1.198776e-318
2025-03-07,1.205105e-318
2025-03-08,1.203697e-318
2025-03-09,1.20438e-318
2025-03-10,1.19978e-318
2025-03-11,1.202828e-318
2025-03-12,1.200703e-318
2025-03-13,1.200604e-318
2025-03-14,1.20016e-318
2025-03-15,1.200757e-318
2025-03-16,1.19988e-318
2025-03-17,1.200244e-318
2025-03-18,1.20015e-318
2025-03-19,1.20017e-318
2025-03-20,1.20003e-318
2025-03-21,1.2002e-318
2025-03-22,1.2001e-318
2025-03-23,1.200115e-318
2025-03-24,1.20011e-318
2025-03-25,1.200135e-318
