Date,LSTM_Forecast
2025-02-24,11.604672
2025-02-25,15.07576
2025-02-26,19.893639
2025-02-27,25.510565
2025-02-28,31.583654
2025-03-01,37.934395
2025-03-02,44.447033
2025-03-03,51.03065
2025-03-04,57.6055
2025-03-05,64.0991
2025-03-06,70.44486
2025-03-07,76.582275
2025-03-08,82.45719
2025-03-09,88.022095
2025-03-10,93.236046
2025-03-11,98.11333
2025-03-12,102.574905
2025-03-13,106.6119
2025-03-14,110.213264
2025-03-15,113.37102
2025-03-16,116.082634
2025-03-17,118.3507
2025-03-18,120.18309
2025-03-19,121.59213
2025-03-20,122.594475
2025-03-21,123.2103
2025-03-22,123.4631
2025-03-23,123.378815
2025-03-24,122.98569
2025-03-25,122.313484
