Date,LSTM_Forecast
2025-02-24,33.334396
2025-02-25,44.080345
2025-02-26,58.457317
2025-02-27,74.18774
2025-02-28,90.47651
2025-03-01,107.012344
2025-03-02,123.65941
2025-03-03,140.359
2025-03-04,157.09341
2025-03-05,173.86765
2025-03-06,190.70616
2025-03-07,207.63998
2025-03-08,224.70398
2025-03-09,241.93343
2025-03-10,259.36172
2025-03-11,276.86667
2025-03-12,294.54892
2025-03-13,312.39798
2025-03-14,330.4146
2025-03-15,348.60144
2025-03-16,366.96127
2025-03-17,385.4964
2025-03-18,404.20932
2025-03-19,423.10233
2025-03-20,442.1777
2025-03-21,461.43777
2025-03-22,480.88443
2025-03-23,500.51944
2025-03-24,520.3445
2025-03-25,540.3605
