Date,LSTM_Forecast
2025-02-24,0.04743133
2025-02-25,0.047514997
2025-02-26,0.046741657
2025-02-27,0.045343425
2025-02-28,0.043466043
2025-03-01,0.041189868
2025-03-02,0.038565017
2025-03-03,0.035628416
2025-03-04,0.03240823
2025-03-05,0.028855188
2025-03-06,0.02491292
2025-03-07,0.020636506
2025-03-08,0.016055334
2025-03-09,0.01118345
2025-03-10,0.0060279486
2025-03-11,0.000588308
2025-03-12,-0.0051402356
2025-03-13,-0.011155979
2025-03-14,-0.017457426
2025-03-15,-0.024043186
2025-03-16,-0.03091444
2025-03-17,-0.03807272
2025-03-18,-0.045520738
2025-03-19,-0.053262874
2025-03-20,-0.06130407
2025-03-21,-0.06964923
2025-03-22,-0.07830418
2025-03-23,-0.08727506
2025-03-24,-0.09656854
2025-03-25,-0.106192164
