Date,LSTM_Forecast
2025-02-24,1.1834384
2025-02-25,1.6969241
2025-02-26,2.4552433
2025-02-27,3.3367798
2025-02-28,4.280668
2025-03-01,5.2519674
2025-03-02,6.2283587
2025-03-03,7.19524
2025-03-04,8.143714
2025-03-05,9.069301
2025-03-06,9.970828
2025-03-07,10.849364
2025-03-08,11.707281
2025-03-09,12.547441
2025-03-10,13.372596
2025-03-11,14.189701
2025-03-12,15.001751
2025-03-13,15.811254
2025-03-14,16.620306
2025-03-15,17.430183
2025-03-16,18.241291
2025-03-17,19.053307
2025-03-18,19.86535
2025-03-19,20.676144
2025-03-20,21.484152
2025-03-21,22.287766
2025-03-22,23.085348
2025-03-23,23.875374
2025-03-24,24.656433
2025-03-25,25.427258
