Date,LSTM_Forecast
2025-02-24,0.21633469
2025-02-25,0.23728931
2025-02-26,0.2613765
2025-02-27,0.28591898
2025-02-28,0.31021434
2025-03-01,0.33405942
2025-03-02,0.35741323
2025-03-03,0.38031
2025-03-04,0.40281948
2025-03-05,0.42515644
2025-03-06,0.44730985
2025-03-07,0.46936008
2025-03-08,0.49136811
2025-03-09,0.51338315
2025-03-10,0.5354434
2025-03-11,0.5574373
2025-03-12,0.5794255
2025-03-13,0.60139436
2025-03-14,0.62333864
2025-03-15,0.6452548
2025-03-16,0.6671404
2025-03-17,0.68899393
2025-03-18,0.7108152
2025-03-19,0.73260415
2025-03-20,0.75436133
2025-03-21,0.7760874
2025-03-22,0.7977832
2025-03-23,0.81944937
2025-03-24,0.84108645
2025-03-25,0.8626948
