Date,LSTM_Forecast
2023-07-03,38.68988
2023-07-04,40.740692
2023-07-05,46.205105
2023-07-06,53.99955
2023-07-07,63.470795
2023-07-08,74.23394
2023-07-09,86.064995
2023-07-10,98.6164
2023-07-11,112.05773
2023-07-12,126.316444
2023-07-13,141.34407
2023-07-14,157.10538
2023-07-15,173.57289
2023-07-16,190.72379
2023-07-17,208.0028
2023-07-18,227.18092
2023-07-19,246.90633
2023-07-20,267.34604
2023-07-21,288.5879
2023-07-22,310.68152
2023-07-23,333.6595
2023-07-24,357.54797
2023-07-25,382.36578
2023-07-26,408.14075
2023-07-27,434.90015
2023-07-28,462.67255
2023-07-29,491.48672
2023-07-30,521.3727
2023-07-31,552.36066
2023-08-01,584.46576
