Date,HW_Forecast
2025-02-24,7.746247253299422e-06
2025-02-25,4.300851470719611e-06
2025-02-26,1.1954310892299102e-06
2025-02-27,1.6256857046276262e-05
2025-02-28,1.386991776778344e-05
2025-03-01,2.632808650469094e-06
2025-03-02,-3.923185561138798e-14
2025-03-03,7.746247253299422e-06
2025-03-04,4.300851470719611e-06
2025-03-05,1.1954310892299102e-06
2025-03-06,1.6256857046276262e-05
2025-03-07,1.386991776778344e-05
2025-03-08,2.632808650469094e-06
2025-03-09,-3.923185561138798e-14
2025-03-10,7.746247253299422e-06
2025-03-11,4.300851470719611e-06
2025-03-12,1.1954310892299102e-06
2025-03-13,1.6256857046276262e-05
2025-03-14,1.386991776778344e-05
2025-03-15,2.632808650469094e-06
2025-03-16,-3.923185561138798e-14
2025-03-17,7.746247253299422e-06
2025-03-18,4.300851470719611e-06
2025-03-19,1.1954310892299102e-06
2025-03-20,1.6256857046276262e-05
2025-03-21,1.386991776778344e-05
2025-03-22,2.632808650469094e-06
2025-03-23,-3.923185561138798e-14
2025-03-24,7.746247253299422e-06
2025-03-25,4.300851470719611e-06
