Date,LSTM_Forecast
2025-02-24,21.37247
2025-02-25,21.692142
2025-02-26,22.248999
2025-02-27,22.96753
2025-02-28,23.798702
2025-03-01,24.712847
2025-03-02,25.692854
2025-03-03,26.729195
2025-03-04,27.815786
2025-03-05,28.956991
2025-03-06,30.149393
2025-03-07,31.391293
2025-03-08,32.682224
2025-03-09,34.022552
2025-03-10,35.41323
2025-03-11,36.857178
2025-03-12,38.342796
2025-03-13,39.87389
2025-03-14,41.451748
2025-03-15,43.0767
2025-03-16,44.748764
2025-03-17,46.46804
2025-03-18,48.234776
2025-03-19,50.049416
2025-03-20,51.912582
2025-03-21,53.824913
2025-03-22,55.787228
2025-03-23,57.80035
2025-03-24,59.865215
2025-03-25,61.982807
