Date,LSTM_Forecast
2025-02-24,0.14725734
2025-02-25,0.18507859
2025-02-26,0.24409752
2025-02-27,0.31535175
2025-02-28,0.39425954
2025-03-01,0.4785308
2025-03-02,0.5669968
2025-03-03,0.6590191
2025-03-04,0.7542171
2025-03-05,0.85235023
2025-03-06,0.95327306
2025-03-07,1.0569136
2025-03-08,1.1632626
2025-03-09,1.2723585
2025-03-10,1.3842759
2025-03-11,1.4980111
2025-03-12,1.6141735
2025-03-13,1.7326809
2025-03-14,1.8534818
2025-03-15,1.9765468
2025-03-16,2.1018636
2025-03-17,2.2294292
2025-03-18,2.3592484
2025-03-19,2.4913309
2025-03-20,2.6256914
2025-03-21,2.7623463
2025-03-22,2.9013162
2025-03-23,3.0426219
2025-03-24,3.1862853
2025-03-25,3.3323278
