Date,LSTM_Forecast
2025-02-24,0.429628
2025-02-25,0.49673137
2025-02-26,0.6526624
2025-02-27,0.8724957
2025-02-28,1.1419705
2025-03-01,1.4532181
2025-03-02,1.8026291
2025-03-03,2.1890843
2025-03-04,2.6128407
2025-03-05,3.0721695
2025-03-06,3.575899
2025-03-07,4.124294
2025-03-08,4.718649
2025-03-09,5.3609977
2025-03-10,6.0539384
2025-03-11,6.8032537
2025-03-12,7.6052074
2025-03-13,8.464988
2025-03-14,9.386525
2025-03-15,10.37331
2025-03-16,11.428849
2025-03-17,12.556883
2025-03-18,13.761439
2025-03-19,15.046867
2025-03-20,16.417826
2025-03-21,17.879368
2025-03-22,19.436813
2025-03-23,21.09578
2025-03-24,22.862242
2025-03-25,24.742514
