Date,HW_Forecast
2025-02-24,-1.62519375214337e-06
2025-02-25,1.2308599550538764e-06
2025-02-26,1.7633610537042986e-07
2025-02-27,5.005636411684213e-06
2025-02-28,6.683465972131056e-06
2025-03-01,3.449317870752466e-06
2025-03-02,-3.6186284808553486e-08
2025-03-03,-1.62519375214337e-06
2025-03-04,1.2308599550538764e-06
2025-03-05,1.7633610537042986e-07
2025-03-06,5.005636411684213e-06
2025-03-07,6.683465972131056e-06
2025-03-08,3.449317870752466e-06
2025-03-09,-3.6186284808553486e-08
2025-03-10,-1.62519375214337e-06
2025-03-11,1.2308599550538764e-06
2025-03-12,1.7633610537042986e-07
2025-03-13,5.005636411684213e-06
2025-03-14,6.683465972131056e-06
2025-03-15,3.449317870752466e-06
2025-03-16,-3.6186284808553486e-08
2025-03-17,-1.62519375214337e-06
2025-03-18,1.2308599550538764e-06
2025-03-19,1.7633610537042986e-07
2025-03-20,5.005636411684213e-06
2025-03-21,6.683465972131056e-06
2025-03-22,3.449317870752466e-06
2025-03-23,-3.6186284808553486e-08
2025-03-24,-1.62519375214337e-06
2025-03-25,1.2308599550538764e-06
