Date,LSTM_Forecast
2025-02-24,-2.4427166
2025-02-25,-3.1556907
2025-02-26,-4.5050325
2025-02-27,-6.4356327
2025-02-28,-8.936826
2025-03-01,-12.042177
2025-03-02,-15.821592
2025-03-03,-20.373978
2025-03-04,-25.823236
2025-03-05,-32.318027
2025-03-06,-40.03426
2025-03-07,-49.17958
2025-03-08,-59.99932
2025-03-09,-72.78327
2025-03-10,-87.873566
2025-03-11,-105.48104
2025-03-12,-126.16155
2025-03-13,-150.39838
2025-03-14,-178.75395
2025-03-15,-211.87888
2025-03-16,-250.5174
2025-03-17,-295.50903
2025-03-18,-347.7849
2025-03-19,-408.3548
2025-03-20,-478.2796
2025-03-21,-558.6256
2025-03-22,-650.3906
2025-03-23,-754.4
2025-03-24,-871.16235
2025-03-25,-1000.6835
