Date,LSTM_Forecast
2025-02-24,1.9303371
2025-02-25,2.276169
2025-02-26,2.8797376
2025-02-27,3.667755
2025-02-28,4.589405
2025-03-01,5.6133285
2025-03-02,6.7217107
2025-03-03,7.904936
2025-03-04,9.157779
2025-03-05,10.477147
2025-03-06,11.860937
2025-03-07,13.307455
2025-03-08,14.815317
2025-03-09,16.383387
2025-03-10,18.010807
2025-03-11,19.71309
2025-03-12,21.460567
2025-03-13,23.258873
2025-03-14,25.109297
2025-03-15,27.011044
2025-03-16,28.962528
2025-03-17,30.962036
2025-03-18,33.007946
2025-03-19,35.09878
2025-03-20,37.23315
2025-03-21,39.409786
2025-03-22,41.627453
2025-03-23,43.884922
2025-03-24,46.181023
2025-03-25,48.514557
