Date,LSTM_Forecast
2025-02-24,0.046328925
2025-02-25,0.06802858
2025-02-26,0.095491976
2025-02-27,0.124437235
2025-02-28,0.1534803
2025-03-01,0.18209901
2025-03-02,0.21011329
2025-03-03,0.23751768
2025-03-04,0.26439822
2025-03-05,0.29088008
2025-03-06,0.3170915
2025-03-07,0.3431432
2025-03-08,0.36911848
2025-03-09,0.39507118
2025-03-10,0.42102897
2025-03-11,0.4469776
2025-03-12,0.47294223
2025-03-13,0.49890944
2025-03-14,0.52486974
2025-03-15,0.55081344
2025-03-16,0.5767318
2025-03-17,0.6026176
2025-03-18,0.6284648
2025-03-19,0.6542701
2025-03-20,0.68002963
2025-03-21,0.7057412
2025-03-22,0.7314032
2025-03-23,0.75701326
2025-03-24,0.7825704
2025-03-25,0.8080722
