Date,HW_Forecast
2025-02-24,0.6344521448763214
2025-02-25,0.6517989036329056
2025-02-26,0.6126875725529446
2025-02-27,0.6087992059446502
2025-02-28,0.6165068353883576
2025-03-01,0.6219072185264592
2025-03-02,0.6036319235249926
2025-03-03,0.6344521448763214
2025-03-04,0.6517989036329056
2025-03-05,0.6126875725529446
2025-03-06,0.6087992059446502
2025-03-07,0.6165068353883576
2025-03-08,0.6219072185264592
2025-03-09,0.6036319235249926
2025-03-10,0.6344521448763214
2025-03-11,0.6517989036329056
2025-03-12,0.6126875725529446
2025-03-13,0.6087992059446502
2025-03-14,0.6165068353883576
2025-03-15,0.6219072185264592
2025-03-16,0.6036319235249926
2025-03-17,0.6344521448763214
2025-03-18,0.6517989036329056
2025-03-19,0.6126875725529446
2025-03-20,0.6087992059446502
2025-03-21,0.6165068353883576
2025-03-22,0.6219072185264592
2025-03-23,0.6036319235249926
2025-03-24,0.6344521448763214
2025-03-25,0.6517989036329056
