,predicted_mean
2025-02-24,0.24705927151978468
2025-02-25,0.24698723524645622
2025-02-26,0.2468837797572272
2025-02-27,0.24678276524464546
2025-02-28,0.24670097371613606
2025-03-01,0.24662591419734764
2025-03-02,0.2465513426496933
2025-03-03,0.24648176365240926
2025-03-04,0.24641824906789947
2025-03-05,0.24635890873774804
2025-03-06,0.2463030704096015
2025-03-07,0.24625100845431555
2025-03-08,0.24620257250298616
2025-03-09,0.2461573473616095
2025-03-10,0.24611509555281816
2025-03-11,0.24607567612936468
2025-03-12,0.24603890427097866
2025-03-13,0.2460045840706083
2025-03-14,0.24597255143164734
2025-03-15,0.24594265983095775
2025-03-16,0.2459147660378744
2025-03-17,0.24588873459195362
2025-03-18,0.24586444130165871
2025-03-19,0.24584177073251448
2025-03-20,0.24582061440773081
2025-03-21,0.24580087098637338
2025-03-22,0.2457824461476682
2025-03-23,0.24576525189185564
2025-03-24,0.24574920601299396
2025-03-25,0.24573423179313153
