Date,LSTM_Forecast
2025-02-24,-1.0813808
2025-02-25,-1.384908
2025-02-26,-1.8771055
2025-02-27,-2.501613
2025-02-28,-3.231684
2025-03-01,-4.055875
2025-03-02,-4.9702206
2025-03-03,-5.974363
2025-03-04,-7.0697446
2025-03-05,-8.258299
2025-03-06,-9.54322
2025-03-07,-10.9286175
2025-03-08,-12.419213
2025-03-09,-14.020414
2025-03-10,-15.738339
2025-03-11,-17.573885
2025-03-12,-19.532026
2025-03-13,-21.619837
2025-03-14,-23.843843
2025-03-15,-26.210737
2025-03-16,-28.727701
2025-03-17,-31.402449
2025-03-18,-34.243305
2025-03-19,-37.259193
2025-03-20,-40.45967
2025-03-21,-43.85493
2025-03-22,-47.455833
2025-03-23,-51.2739
2025-03-24,-55.321396
2025-03-25,-59.611214
