Date,LSTM_Forecast
2025-02-24,2.2477505
2025-02-25,2.8082848
2025-02-26,3.7497716
2025-02-27,4.943355
2025-02-28,6.3116813
2025-03-01,7.8110294
2025-03-02,9.416293
2025-03-03,11.111207
2025-03-04,12.883267
2025-03-05,14.721529
2025-03-06,16.615969
2025-03-07,18.557413
2025-03-08,20.537645
2025-03-09,22.549475
2025-03-10,24.586748
2025-03-11,26.60974
2025-03-12,28.6282
2025-03-13,30.630915
2025-03-14,32.607002
2025-03-15,34.54634
2025-03-16,36.439617
2025-03-17,38.2782
2025-03-18,40.054077
2025-03-19,41.759857
2025-03-20,43.388763
2025-03-21,44.934624
2025-03-22,46.391933
2025-03-23,47.755768
2025-03-24,49.021824
2025-03-25,50.186398
