Date,LSTM_Forecast
2025-02-24,-85.2926
2025-02-25,-103.47945
2025-02-26,-130.37198
2025-02-27,-162.07738
2025-02-28,-196.97983
2025-03-01,-234.38586
2025-03-02,-273.9836
2025-03-03,-315.62543
2025-03-04,-359.2403
2025-03-05,-404.7977
2025-03-06,-452.29224
2025-03-07,-501.73666
2025-03-08,-553.1582
2025-03-09,-606.59686
2025-03-10,-662.10455
2025-03-11,-720.56525
2025-03-12,-781.3572
2025-03-13,-844.71106
2025-03-14,-910.7924
2025-03-15,-979.7533
2025-03-16,-1051.7484
2025-03-17,-1126.9406
2025-03-18,-1205.5045
2025-03-19,-1287.6246
2025-03-20,-1373.5004
2025-03-21,-1463.3418
2025-03-22,-1557.3743
2025-03-23,-1655.8389
2025-03-24,-1758.9933
2025-03-25,-1867.1119
