Date,LSTM_Forecast
2025-02-24,-3.5283854
2025-02-25,-4.6479783
2025-02-26,-6.1490827
2025-02-27,-7.788958
2025-02-28,-9.481524
2025-03-01,-11.194822
2025-03-02,-12.917897
2025-03-03,-14.64916
2025-03-04,-16.391525
2025-03-05,-18.150295
2025-03-06,-19.931526
2025-03-07,-21.741554
2025-03-08,-23.586226
2025-03-09,-25.47079
2025-03-10,-27.399668
2025-03-11,-29.355387
2025-03-12,-31.353395
2025-03-13,-33.392063
2025-03-14,-35.471775
2025-03-15,-37.59329
2025-03-16,-39.757507
2025-03-17,-41.96552
2025-03-18,-44.21842
2025-03-19,-46.51744
2025-03-20,-48.86389
2025-03-21,-51.259144
2025-03-22,-53.704586
2025-03-23,-56.201656
2025-03-24,-58.75187
2025-03-25,-61.356735
