Date,LSTM_Forecast
2025-02-24,-18.862001
2025-02-25,-22.819494
2025-02-26,-29.153765
2025-02-27,-36.986862
2025-02-28,-45.84149
2025-03-01,-55.453083
2025-03-02,-65.66607
2025-03-03,-76.38017
2025-03-04,-87.52314
2025-03-05,-99.0384
2025-03-06,-110.879196
2025-03-07,-123.0064
2025-03-08,-135.38739
2025-03-09,-147.99567
2025-03-10,-160.81012
2025-03-11,-173.92705
2025-03-12,-187.13945
2025-03-13,-200.46544
2025-03-14,-213.8971
2025-03-15,-227.41768
2025-03-16,-241.00827
2025-03-17,-254.65065
2025-03-18,-268.32822
2025-03-19,-282.02545
2025-03-20,-295.7288
2025-03-21,-309.4256
2025-03-22,-323.1047
2025-03-23,-336.756
2025-03-24,-350.37054
2025-03-25,-363.93997
