Date,LSTM_Forecast
2025-02-24,-0.058779046
2025-02-25,-0.08373161
2025-02-26,-0.116561286
2025-02-27,-0.15190023
2025-02-28,-0.18773441
2025-03-01,-0.22312227
2025-03-02,-0.25755715
2025-03-03,-0.29076776
2025-03-04,-0.322632
2025-03-05,-0.35312673
2025-03-06,-0.38229004
2025-03-07,-0.41019392
2025-03-08,-0.4369245
2025-03-09,-0.46256965
2025-03-10,-0.4872107
2025-03-11,-0.5108439
2025-03-12,-0.53359413
2025-03-13,-0.55549854
2025-03-14,-0.5766012
2025-03-15,-0.5969421
2025-03-16,-0.61655706
2025-03-17,-0.6354778
2025-03-18,-0.6537331
2025-03-19,-0.6713497
2025-03-20,-0.6883525
2025-03-21,-0.7047651
2025-03-22,-0.72060955
2025-03-23,-0.7359074
2025-03-24,-0.7506784
2025-03-25,-0.7649425
