Date,LSTM_Forecast
2025-02-24,-0.030077916
2025-02-25,-0.03815354
2025-02-26,-0.05107099
2025-02-27,-0.067235425
2025-02-28,-0.0859395
2025-03-01,-0.10691684
2025-03-02,-0.13010745
2025-03-03,-0.15554486
2025-03-04,-0.18330656
2025-03-05,-0.21349311
2025-03-06,-0.24622375
2025-03-07,-0.2816337
2025-03-08,-0.31987467
2025-03-09,-0.36111635
2025-03-10,-0.40554556
2025-03-11,-0.45346886
2025-03-12,-0.5049499
2025-03-13,-0.56027293
2025-03-14,-0.61970896
2025-03-15,-0.68354106
2025-03-16,-0.7520739
2025-03-17,-0.82563627
2025-03-18,-0.90458465
2025-03-19,-0.9893054
2025-03-20,-1.0802157
2025-03-21,-1.1777664
2025-03-22,-1.2824447
2025-03-23,-1.3947772
2025-03-24,-1.515332
2025-03-25,-1.6447262
