Date,LSTM_Forecast
2025-02-24,0.102496035
2025-02-25,0.13054346
2025-02-26,0.17669992
2025-02-27,0.23499428
2025-02-28,0.30202344
2025-03-01,0.375844
2025-03-02,0.4552611
2025-03-03,0.5394217
2025-03-04,0.62760913
2025-03-05,0.7191533
2025-03-06,0.813402
2025-03-07,0.9097195
2025-03-08,1.0074887
2025-03-09,1.1061139
2025-03-10,1.205022
2025-03-11,1.3017638
2025-03-12,1.3968111
2025-03-13,1.4892315
2025-03-14,1.5781832
2025-03-15,1.6629063
2025-03-16,1.742721
2025-03-17,1.8170267
2025-03-18,1.8853078
2025-03-19,1.94714
2025-03-20,2.0021973
2025-03-21,2.050254
2025-03-22,2.091189
2025-03-23,2.1249769
2025-03-24,2.1516893
2025-03-25,2.171482
