Date,LSTM_Forecast
2025-02-24,0.58960336
2025-02-25,0.81414473
2025-02-26,1.1664761
2025-02-27,1.6026791
2025-02-28,2.1036732
2025-03-01,2.6616051
2025-03-02,3.2735648
2025-03-03,3.9389534
2025-03-04,4.6584735
2025-03-05,5.43378
2025-03-06,6.2673516
2025-03-07,7.1624184
2025-03-08,8.122899
2025-03-09,9.153358
2025-03-10,10.258947
2025-03-11,11.44007
2025-03-12,12.707308
2025-03-13,14.06582
2025-03-14,15.522216
2025-03-15,17.08393
2025-03-16,18.759071
2025-03-17,20.556398
2025-03-18,22.485334
2025-03-19,24.556063
2025-03-20,26.779514
2025-03-21,29.167467
2025-03-22,31.732573
2025-03-23,34.48838
2025-03-24,37.44941
2025-03-25,40.631115
