Date,LSTM_Forecast
2025-02-24,14.751825
2025-02-25,16.81803
2025-02-26,20.298878
2025-02-27,24.706625
2025-02-28,29.711048
2025-03-01,35.09924
2025-03-02,40.73649
2025-03-03,46.53654
2025-03-04,52.43962
2025-03-05,58.405994
2025-03-06,64.40254
2025-03-07,70.40208
2025-03-08,76.381676
2025-03-09,82.32201
2025-03-10,88.206856
2025-03-11,94.24918
2025-03-12,100.162544
2025-03-13,105.9825
2025-03-14,111.72047
2025-03-15,117.37575
2025-03-16,122.9425
2025-03-17,128.41367
2025-03-18,133.7824
2025-03-19,139.04271
2025-03-20,144.1897
2025-03-21,149.21925
2025-03-22,154.12808
2025-03-23,158.91357
2025-03-24,163.57372
2025-03-25,168.10703
