Date,LSTM_Forecast
2025-02-24,5.1567197
2025-02-25,6.6638865
2025-02-26,8.6606455
2025-02-27,10.821008
2025-02-28,13.035835
2025-03-01,15.265228
2025-03-02,17.49344
2025-03-03,19.71442
2025-03-04,21.926622
2025-03-05,24.132767
2025-03-06,26.333197
2025-03-07,28.530363
2025-03-08,30.726746
2025-03-09,32.924652
2025-03-10,35.126163
2025-03-11,37.32055
2025-03-12,39.51546
2025-03-13,41.709927
2025-03-14,43.90375
2025-03-15,46.096893
2025-03-16,48.28935
2025-03-17,50.4811
2025-03-18,52.67216
2025-03-19,54.86253
2025-03-20,57.052223
2025-03-21,59.241207
2025-03-22,61.42953
2025-03-23,63.617157
2025-03-24,65.80407
2025-03-25,67.99025
