Date,HW_Forecast
2025-02-24,-0.05105022748704016
2025-02-25,-0.06955321946316481
2025-02-26,-0.047419355343344016
2025-02-27,-0.033135333138310685
2025-02-28,-0.022479454605479843
2025-03-01,-0.01648778868158176
2025-03-02,8.285320945519009e-05
2025-03-03,-0.05105022748704016
2025-03-04,-0.06955321946316481
2025-03-05,-0.047419355343344016
2025-03-06,-0.033135333138310685
2025-03-07,-0.022479454605479843
2025-03-08,-0.01648778868158176
2025-03-09,8.285320945519009e-05
2025-03-10,-0.05105022748704016
2025-03-11,-0.06955321946316481
2025-03-12,-0.047419355343344016
2025-03-13,-0.033135333138310685
2025-03-14,-0.022479454605479843
2025-03-15,-0.01648778868158176
2025-03-16,8.285320945519009e-05
2025-03-17,-0.05105022748704016
2025-03-18,-0.06955321946316481
2025-03-19,-0.047419355343344016
2025-03-20,-0.033135333138310685
2025-03-21,-0.022479454605479843
2025-03-22,-0.01648778868158176
2025-03-23,8.285320945519009e-05
2025-03-24,-0.05105022748704016
2025-03-25,-0.06955321946316481
