Date,LSTM_Forecast
2025-02-24,10.259938
2025-02-25,13.283996
2025-02-26,17.474771
2025-02-27,22.128416
2025-02-28,26.943245
2025-03-01,31.766546
2025-03-02,36.50848
2025-03-03,41.111843
2025-03-04,45.54034
2025-03-05,49.772923
2025-03-06,53.800114
2025-03-07,57.621204
2025-03-08,61.241707
2025-03-09,64.67144
2025-03-10,67.922714
2025-03-11,70.950935
2025-03-12,73.79823
2025-03-13,76.46775
2025-03-14,78.96629
2025-03-15,81.30177
2025-03-16,83.48247
2025-03-17,85.51672
2025-03-18,87.41278
2025-03-19,89.178825
2025-03-20,90.82272
2025-03-21,92.35212
2025-03-22,93.774284
2025-03-23,95.09613
2025-03-24,96.324196
2025-03-25,97.4646
