Date,LSTM_Forecast
2025-02-24,7.594696
2025-02-25,9.661199
2025-02-26,13.207717
2025-02-27,17.830923
2025-02-28,23.277689
2025-03-01,29.39518
2025-03-02,36.087322
2025-03-03,43.285824
2025-03-04,50.934273
2025-03-05,58.9811
2025-03-06,67.37758
2025-03-07,76.07828
2025-03-08,85.042
2025-03-09,94.23292
2025-03-10,103.62114
2025-03-11,112.82787
2025-03-12,122.02481
2025-03-13,131.09587
2025-03-14,139.93929
2025-03-15,148.4625
2025-03-16,156.5789
2025-03-17,164.20667
2025-03-18,171.2691
2025-03-19,177.69542
2025-03-20,183.42241
2025-03-21,188.39539
2025-03-22,192.56909
2025-03-23,195.90802
2025-03-24,198.38658
2025-03-25,199.98862
