Date,LSTM_Forecast
2025-02-24,1.2999276
2025-02-25,1.6268321
2025-02-26,2.1696172
2025-02-27,2.8607721
2025-02-28,3.6631327
2025-03-01,4.5581207
2025-03-02,5.537486
2025-03-03,6.598369
2025-03-04,7.7406898
2025-03-05,8.965992
2025-03-06,10.276997
2025-03-07,11.677487
2025-03-08,13.172282
2025-03-09,14.767191
2025-03-10,16.468967
2025-03-11,18.264688
2025-03-12,20.17056
2025-03-13,22.191067
2025-03-14,24.331133
2025-03-15,26.596313
2025-03-16,28.992779
2025-03-17,31.527304
2025-03-18,34.20725
2025-03-19,37.04052
2025-03-20,40.03564
2025-03-21,43.2017
2025-03-22,46.548435
2025-03-23,50.0862
2025-03-24,53.826015
2025-03-25,57.779503
