Date,LSTM_Forecast
2025-02-24,-0.8019589
2025-02-25,-1.1008195
2025-02-26,-1.6096852
2025-02-27,-2.2785418
2025-02-28,-3.083316
2025-03-01,-4.0136805
2025-03-02,-5.065134
2025-03-03,-6.2348595
2025-03-04,-7.5200357
2025-03-05,-8.917386
2025-03-06,-10.423294
2025-03-07,-12.034064
2025-03-08,-13.746169
2025-03-09,-15.556412
2025-03-10,-17.462057
2025-03-11,-19.430716
2025-03-12,-21.480022
2025-03-13,-23.596958
2025-03-14,-25.771875
2025-03-15,-27.996103
2025-03-16,-30.261042
2025-03-17,-32.557766
2025-03-18,-34.87705
2025-03-19,-37.209293
2025-03-20,-39.54467
2025-03-21,-41.873
2025-03-22,-44.1839
2025-03-23,-46.46661
2025-03-24,-48.71006
2025-03-25,-50.902805
