Date,LSTM_Forecast
2025-02-24,-0.009032782
2025-02-25,-0.012960621
2025-02-26,-0.018610265
2025-02-27,-0.025164872
2025-02-28,-0.032283172
2025-03-01,-0.039794616
2025-03-02,-0.047597926
2025-03-03,-0.05562607
2025-03-04,-0.06383208
2025-03-05,-0.07218229
2025-03-06,-0.08065146
2025-03-07,-0.08921978
2025-03-08,-0.09787057
2025-03-09,-0.106588684
2025-03-10,-0.11535961
2025-03-11,-0.12418435
2025-03-12,-0.13305917
2025-03-13,-0.14197949
2025-03-14,-0.15094335
2025-03-15,-0.15994953
2025-03-16,-0.1689972
2025-03-17,-0.17808616
2025-03-18,-0.18721604
2025-03-19,-0.19638683
2025-03-20,-0.20559856
2025-03-21,-0.21485133
2025-03-22,-0.22414531
2025-03-23,-0.23348063
2025-03-24,-0.24285755
2025-03-25,-0.2522763
