Date,LSTM_Forecast
2025-02-24,0.08006479
2025-02-25,0.10432418
2025-02-26,0.14530039
2025-02-27,0.19754755
2025-02-28,0.25776702
2025-03-01,0.32420096
2025-03-02,0.395894
2025-03-03,0.47234938
2025-03-04,0.5531121
2025-03-05,0.63794136
2025-03-06,0.7265416
2025-03-07,0.81863946
2025-03-08,0.91416866
2025-03-09,1.0129749
2025-03-10,1.1150452
2025-03-11,1.2186952
2025-03-12,1.3253057
2025-03-13,1.4343799
2025-03-14,1.5457672
2025-03-15,1.6593132
2025-03-16,1.7749776
2025-03-17,1.8927228
2025-03-18,2.012487
2025-03-19,2.1341977
2025-03-20,2.2579007
2025-03-21,2.3835404
2025-03-22,2.5110826
2025-03-23,2.6405358
2025-03-24,2.771914
2025-03-25,2.90517
