Date,LSTM_Forecast
2025-02-24,-0.6782991
2025-02-25,-0.8219827
2025-02-26,-1.0591643
2025-02-27,-1.359092
2025-02-28,-1.7041103
2025-03-01,-2.0844586
2025-03-02,-2.494818
2025-03-03,-2.9322045
2025-03-04,-3.3949347
2025-03-05,-3.88187
2025-03-06,-4.392221
2025-03-07,-4.9254365
2025-03-08,-5.4811635
2025-03-09,-6.0592246
2025-03-10,-6.659633
2025-03-11,-7.2854576
2025-03-12,-7.930222
2025-03-13,-8.5953245
2025-03-14,-9.281093
2025-03-15,-9.9874525
2025-03-16,-10.714211
2025-03-17,-11.461183
2025-03-18,-12.22824
2025-03-19,-13.015278
2025-03-20,-13.822254
2025-03-21,-14.649156
2025-03-22,-15.4959955
2025-03-23,-16.362816
2025-03-24,-17.249691
2025-03-25,-18.156706
