Date,HW_Forecast
2025-02-24,1.3515690304064704e-06
2025-02-25,-7.182466080921231e-06
2025-02-26,-3.9838376207493035e-06
2025-02-27,-1.2921640884869076e-06
2025-02-28,-1.775463132757725e-07
2025-03-01,-4.163536763307832e-06
2025-03-02,2.08242740838508e-08
2025-03-03,1.3515690304064704e-06
2025-03-04,-7.182466080921231e-06
2025-03-05,-3.9838376207493035e-06
2025-03-06,-1.2921640884869076e-06
2025-03-07,-1.775463132757725e-07
2025-03-08,-4.163536763307832e-06
2025-03-09,2.08242740838508e-08
2025-03-10,1.3515690304064704e-06
2025-03-11,-7.182466080921231e-06
2025-03-12,-3.9838376207493035e-06
2025-03-13,-1.2921640884869076e-06
2025-03-14,-1.775463132757725e-07
2025-03-15,-4.163536763307832e-06
2025-03-16,2.08242740838508e-08
2025-03-17,1.3515690304064704e-06
2025-03-18,-7.182466080921231e-06
2025-03-19,-3.9838376207493035e-06
2025-03-20,-1.2921640884869076e-06
2025-03-21,-1.775463132757725e-07
2025-03-22,-4.163536763307832e-06
2025-03-23,2.08242740838508e-08
2025-03-24,1.3515690304064704e-06
2025-03-25,-7.182466080921231e-06
