Date,HW_Forecast
2025-02-24,5.059068199836803e-06
2025-02-25,1.6336131841330538e-05
2025-02-26,1.655666009115598e-05
2025-02-27,2.1393483315056193e-05
2025-02-28,-1.1672770650515089e-06
2025-03-01,3.794779976765139e-06
2025-03-02,8.356002413438535e-12
2025-03-03,5.059068199836803e-06
2025-03-04,1.6336131841330538e-05
2025-03-05,1.655666009115598e-05
2025-03-06,2.1393483315056193e-05
2025-03-07,-1.1672770650515089e-06
2025-03-08,3.794779976765139e-06
2025-03-09,8.356002413438535e-12
2025-03-10,5.059068199836803e-06
2025-03-11,1.6336131841330538e-05
2025-03-12,1.655666009115598e-05
2025-03-13,2.1393483315056193e-05
2025-03-14,-1.1672770650515089e-06
2025-03-15,3.794779976765139e-06
2025-03-16,8.356002413438535e-12
2025-03-17,5.059068199836803e-06
2025-03-18,1.6336131841330538e-05
2025-03-19,1.655666009115598e-05
2025-03-20,2.1393483315056193e-05
2025-03-21,-1.1672770650515089e-06
2025-03-22,3.794779976765139e-06
2025-03-23,8.356002413438535e-12
2025-03-24,5.059068199836803e-06
2025-03-25,1.6336131841330538e-05
