Date,LSTM_Forecast
2025-02-24,-0.0007060434
2025-02-25,-0.0010135607
2025-02-26,-0.0014197633
2025-02-27,-0.001852407
2025-02-28,-0.0022830693
2025-03-01,-0.0026997505
2025-03-02,-0.0030981544
2025-03-03,-0.003478128
2025-03-04,-0.0038416719
2025-03-05,-0.004191571
2025-03-06,-0.0045305067
2025-03-07,-0.004860502
2025-03-08,-0.005182818
2025-03-09,-0.0054979147
2025-03-10,-0.0058057015
2025-03-11,-0.006108175
2025-03-12,-0.006404539
2025-03-13,-0.0066949395
2025-03-14,-0.0069794115
2025-03-15,-0.007257981
2025-03-16,-0.007530656
2025-03-17,-0.007797513
2025-03-18,-0.008058622
2025-03-19,-0.008314079
2025-03-20,-0.008564003
2025-03-21,-0.008808501
2025-03-22,-0.009047701
2025-03-23,-0.009281729
2025-03-24,-0.00951071
2025-03-25,-0.009734736
