Date,LSTM_Forecast
2025-02-24,11.631156
2025-02-25,14.626962
2025-02-26,19.876152
2025-02-27,26.783989
2025-02-28,34.970684
2025-03-01,44.230095
2025-03-02,54.465645
2025-03-03,65.63955
2025-03-04,77.74259
2025-03-05,90.779785
2025-03-06,104.76581
2025-03-07,119.72457
2025-03-08,135.69037
2025-03-09,152.70871
2025-03-10,170.83678
2025-03-11,189.66382
2025-03-12,209.53436
2025-03-13,230.39108
2025-03-14,252.19136
2025-03-15,274.90057
2025-03-16,298.48352
2025-03-17,322.89957
2025-03-18,348.09793
2025-03-19,374.017
2025-03-20,400.58206
2025-03-21,427.70465
2025-03-22,455.28094
2025-03-23,483.19135
2025-03-24,511.29837
2025-03-25,539.447
