Date,LSTM_Forecast
2025-02-24,0.048081752
2025-02-25,0.059218373
2025-02-26,0.07759788
2025-02-27,0.10107033
2025-02-28,0.12855382
2025-03-01,0.15957001
2025-03-02,0.19396402
2025-03-03,0.23174772
2025-03-04,0.27302042
2025-03-05,0.31793097
2025-03-06,0.3666638
2025-03-07,0.41943362
2025-03-08,0.47648582
2025-03-09,0.5380964
2025-03-10,0.6045736
2025-03-11,0.6765042
2025-03-12,0.75378025
2025-03-13,0.8368839
2025-03-14,0.9262446
2025-03-15,1.0222919
2025-03-16,1.1254778
2025-03-17,1.2362858
2025-03-18,1.3552371
2025-03-19,1.4828899
2025-03-20,1.6198428
2025-03-21,1.7667356
2025-03-22,1.924252
2025-03-23,2.0931208
2025-03-24,2.2741177
2025-03-25,2.468066
