Date,LSTM_Forecast
2025-02-24,-0.025307348
2025-02-25,-0.030175695
2025-02-26,-0.037884533
2025-02-27,-0.04724844
2025-02-28,-0.05760486
2025-03-01,-0.068592854
2025-03-02,-0.08001576
2025-03-03,-0.09176473
2025-03-04,-0.103775784
2025-03-05,-0.11600954
2025-03-06,-0.12844104
2025-03-07,-0.14105573
2025-03-08,-0.15384522
2025-03-09,-0.16680759
2025-03-10,-0.17994477
2025-03-11,-0.1933007
2025-03-12,-0.20676139
2025-03-13,-0.22035208
2025-03-14,-0.23407848
2025-03-15,-0.2479397
2025-03-16,-0.26193336
2025-03-17,-0.27605703
2025-03-18,-0.2903091
2025-03-19,-0.30468866
2025-03-20,-0.31919527
2025-03-21,-0.33382916
2025-03-22,-0.3485909
2025-03-23,-0.36348113
2025-03-24,-0.37850094
2025-03-25,-0.39365137
