Date,LSTM_Forecast
2025-02-24,32.75497
2025-02-25,40.885197
2025-02-26,53.30915
2025-02-27,68.146576
2025-02-28,84.493614
2025-03-01,101.92172
2025-03-02,120.22832
2025-03-03,139.31807
2025-03-04,159.14842
2025-03-05,179.70517
2025-03-06,200.99171
2025-03-07,223.02321
2025-03-08,245.82344
2025-03-09,269.42252
2025-03-10,293.8548
2025-03-11,319.00504
2025-03-12,344.96246
2025-03-13,371.74146
2025-03-14,399.35605
2025-03-15,427.8218
2025-03-16,457.15512
2025-03-17,487.37335
2025-03-18,518.4942
2025-03-19,550.5358
2025-03-20,583.51624
2025-03-21,617.4533
2025-03-22,652.36444
2025-03-23,688.2667
2025-03-24,725.1761
2025-03-25,763.10834
