Date,LSTM_Forecast
2025-02-24,-1.2837762
2025-02-25,-1.7369493
2025-02-26,-2.3227355
2025-02-27,-2.95051
2025-02-28,-3.5881429
2025-03-01,-4.2202797
2025-03-02,-4.8373966
2025-03-03,-5.4328084
2025-03-04,-6.0016947
2025-03-05,-6.540716
2025-03-06,-7.0477147
2025-03-07,-7.521537
2025-03-08,-7.961838
2025-03-09,-8.368934
2025-03-10,-8.743654
2025-03-11,-9.087225
2025-03-12,-9.400488
2025-03-13,-9.685075
2025-03-14,-9.942618
2025-03-15,-10.17481
2025-03-16,-10.383374
2025-03-17,-10.570029
2025-03-18,-10.736479
2025-03-19,-10.884372
2025-03-20,-11.015305
2025-03-21,-11.13079
2025-03-22,-11.232271
2025-03-23,-11.321099
2025-03-24,-11.3985405
2025-03-25,-11.465767
