Date,LSTM_Forecast
2025-02-24,4.5447083
2025-02-25,5.7364783
2025-02-26,7.651365
2025-02-27,10.042024
2025-02-28,12.786709
2025-03-01,15.826994
2025-03-02,19.134537
2025-03-03,22.694323
2025-03-04,26.497057
2025-03-05,30.535948
2025-03-06,34.805557
2025-03-07,39.30152
2025-03-08,44.020416
2025-03-09,48.959763
2025-03-10,54.11784
2025-03-11,59.488667
2025-03-12,65.056175
2025-03-13,70.8211
2025-03-14,76.779655
2025-03-15,82.92664
2025-03-16,89.25658
2025-03-17,95.7638
2025-03-18,102.44253
2025-03-19,109.2869
2025-03-20,116.29066
2025-03-21,123.4473
2025-03-22,130.75002
2025-03-23,138.19156
2025-03-24,145.76431
2025-03-25,153.46004
