Date,LSTM_Forecast
2025-02-24,5.375954
2025-02-25,6.7453856
2025-02-26,8.9002905
2025-02-27,11.48356
2025-02-28,14.293567
2025-03-01,17.220453
2025-03-02,20.202854
2025-03-03,23.20344
2025-03-04,26.196966
2025-03-05,29.165056
2025-03-06,32.094048
2025-03-07,34.974
2025-03-08,37.79796
2025-03-09,40.561337
2025-03-10,43.261314
2025-03-11,45.85008
2025-03-12,48.358772
2025-03-13,50.779846
2025-03-14,53.10932
2025-03-15,55.345554
2025-03-16,57.48825
2025-03-17,59.53798
2025-03-18,61.495945
2025-03-19,63.36376
2025-03-20,65.143486
2025-03-21,66.837364
2025-03-22,68.44788
2025-03-23,69.97772
2025-03-24,71.42955
2025-03-25,72.80618
