Date,LSTM_Forecast
2025-02-24,3.9370317
2025-02-25,4.153564
2025-02-26,4.5163345
2025-02-27,4.9778476
2025-02-28,5.509929
2025-03-01,6.096243
2025-03-02,6.7274237
2025-03-03,7.3978376
2025-03-04,8.104012
2025-03-05,8.843276
2025-03-06,9.613734
2025-03-07,10.413836
2025-03-08,11.242366
2025-03-09,12.098319
2025-03-10,12.980964
2025-03-11,13.906402
2025-03-12,14.852633
2025-03-13,15.823323
2025-03-14,16.819672
2025-03-15,17.841799
2025-03-16,18.889412
2025-03-17,19.962187
2025-03-18,21.059797
2025-03-19,22.182007
2025-03-20,23.328669
2025-03-21,24.49966
2025-03-22,25.69499
2025-03-23,26.914656
2025-03-24,28.158756
2025-03-25,29.427387
