Date,LSTM_Forecast
2025-02-24,1.1117969
2025-02-25,1.4485399
2025-02-26,1.9584062
2025-02-27,2.5693424
2025-02-28,3.2486959
2025-03-01,3.9805849
2025-03-02,4.7560763
2025-03-03,5.569067
2025-03-04,6.4146523
2025-03-05,7.2885203
2025-03-06,8.186741
2025-03-07,9.105698
2025-03-08,10.042062
2025-03-09,10.992775
2025-03-10,11.955035
2025-03-11,12.924973
2025-03-12,13.899677
2025-03-13,14.876972
2025-03-14,15.854519
2025-03-15,16.83008
2025-03-16,17.801565
2025-03-17,18.767044
2025-03-18,19.724749
2025-03-19,20.67303
2025-03-20,21.610376
2025-03-21,22.535398
2025-03-22,23.446802
2025-03-23,24.34343
2025-03-24,25.224201
2025-03-25,26.08816
