Date,LSTM_Forecast
2025-02-24,-0.03741321
2025-02-25,-0.052455205
2025-02-26,-0.075295016
2025-02-27,-0.10288198
2025-02-28,-0.13397151
2025-03-01,-0.16804078
2025-03-02,-0.20484236
2025-03-03,-0.24424115
2025-03-04,-0.28616256
2025-03-05,-0.33057705
2025-03-06,-0.3774944
2025-03-07,-0.4269589
2025-03-08,-0.4790447
2025-03-09,-0.53385085
2025-03-10,-0.591496
2025-03-11,-0.6518843
2025-03-12,-0.7153174
2025-03-13,-0.78187627
2025-03-14,-0.85168487
2025-03-15,-0.9248814
2025-03-16,-1.0016122
2025-03-17,-1.0820273
2025-03-18,-1.1662832
2025-03-19,-1.2545387
2025-03-20,-1.3469584
2025-03-21,-1.4437094
2025-03-22,-1.5449631
2025-03-23,-1.650893
2025-03-24,-1.7616758
2025-03-25,-1.8774891
